,CSM5FZ3N_P_taxonomy_closed_reference.biom,CSM5FZ3X_P_taxonomy_closed_reference.biom,CSM5FZ3Z_P_taxonomy_closed_reference.biom,CSM5FZ44_P_taxonomy_closed_reference.biom,CSM5FZ46_P_taxonomy_closed_reference.biom,CSM5FZ48_P_taxonomy_closed_reference.biom,CSM5FZ4E_P_taxonomy_closed_reference.biom,CSM5FZ4G_P_taxonomy_closed_reference.biom,CSM5FZ4I_P_taxonomy_closed_reference.biom,CSM5FZ4O_P_taxonomy_closed_reference.biom,CSM5MCU4_P_taxonomy_closed_reference.biom,CSM5MCU6_P_taxonomy_closed_reference.biom,CSM5MCUI_P_taxonomy_closed_reference.biom,CSM5MCV1_P_taxonomy_closed_reference.biom,CSM5MCV3_P_taxonomy_closed_reference.biom,CSM5MCV5_P_taxonomy_closed_reference.biom,CSM5MCVB_P_taxonomy_closed_reference.biom,CSM5MCVD_P_taxonomy_closed_reference.biom,CSM5MCVF_P_taxonomy_closed_reference.biom,CSM5MCVH_P_taxonomy_closed_reference.biom,CSM5MCVV_P_taxonomy_closed_reference.biom,CSM5MCVZ_P_taxonomy_closed_reference.biom,CSM5MCW8_P_taxonomy_closed_reference.biom,CSM5YRY7_P_taxonomy_closed_reference.biom,ESM5GEZ8_P_taxonomy_closed_reference.biom,ESM5GEZA_P_taxonomy_closed_reference.biom,ESM5ME9G_P_taxonomy_closed_reference.biom,ESM5MEA7_P_taxonomy_closed_reference.biom,ESM5MEBA_P_taxonomy_closed_reference.biom,ESM5MEBL_P_taxonomy_closed_reference.biom,ESM5MEBQ_P_taxonomy_closed_reference.biom,ESM5MEDZ_P_taxonomy_closed_reference.biom,ESM5MEE2_P_taxonomy_closed_reference.biom,ESM5MEE6_P_taxonomy_closed_reference.biom,ESM5MEEA_P_taxonomy_closed_reference.biom,ESM5MEEB_P_taxonomy_closed_reference.biom,ESM5MEEC_P_taxonomy_closed_reference.biom,ESM5MEEG_P_taxonomy_closed_reference.biom,ESM5MEET_P_taxonomy_closed_reference.biom,HSM5FZBP_P_taxonomy_closed_reference.biom,HSM5FZBQ_P_taxonomy_closed_reference.biom,HSM5FZBR_P_taxonomy_closed_reference.biom,HSM5FZBT_P_taxonomy_closed_reference.biom,HSM5FZBU_P_taxonomy_closed_reference.biom,HSM5MD3L_P_taxonomy_closed_reference.biom,HSM5MD3W_P_taxonomy_closed_reference.biom,HSM5MD47_P_taxonomy_closed_reference.biom,HSM5MD4A_P_taxonomy_closed_reference.biom,HSM5MD4B_P_taxonomy_closed_reference.biom,HSM5MD4C_P_taxonomy_closed_reference.biom,HSM5MD4P_P_taxonomy_closed_reference.biom,HSM5MD4R_P_taxonomy_closed_reference.biom,HSM5MD5H_P_taxonomy_closed_reference.biom,HSM5MD7W_P_taxonomy_closed_reference.biom,HSM5MD7Z_P_taxonomy_closed_reference.biom,HSM5MD86_P_taxonomy_closed_reference.biom,HSM5MD87_P_taxonomy_closed_reference.biom,HSM5MD8J_P_taxonomy_closed_reference.biom,MSM5FZ8Y_P_taxonomy_closed_reference.biom,MSM5FZ9N_P_taxonomy_closed_reference.biom,MSM5FZ9Q_P_taxonomy_closed_reference.biom,MSM5FZ9S_P_taxonomy_closed_reference.biom,MSM5FZ9T_P_taxonomy_closed_reference.biom,MSM5FZ9V_P_taxonomy_closed_reference.biom,MSM5FZ9Z_P_taxonomy_closed_reference.biom,MSM5FZA2_P_taxonomy_closed_reference.biom,MSM5LLD8_P_taxonomy_closed_reference.biom,MSM5LLE5_P_taxonomy_closed_reference.biom,MSM5LLE9_P_taxonomy_closed_reference.biom,MSM5LLEN_P_taxonomy_closed_reference.biom,MSM5LLEX_P_taxonomy_closed_reference.biom,MSM5LLFK_P_taxonomy_closed_reference.biom,MSM5LLFO_P_taxonomy_closed_reference.biom,MSM5LLFS_P_taxonomy_closed_reference.biom,MSM5LLFU_P_taxonomy_closed_reference.biom,MSM5LLGD_P_taxonomy_closed_reference.biom,MSM5LLGH_P_taxonomy_closed_reference.biom,MSM5LLGJ_P_taxonomy_closed_reference.biom,MSM5LLGT_P_taxonomy_closed_reference.biom,MSM5LLGV_P_taxonomy_closed_reference.biom,MSM5LLGX_P_taxonomy_closed_reference.biom,MSM5LLH6_P_taxonomy_closed_reference.biom,MSM5LLHE_P_taxonomy_closed_reference.biom,MSM5LLHG_P_taxonomy_closed_reference.biom,MSM5LLHI_P_taxonomy_closed_reference.biom,MSM5LLHK_P_taxonomy_closed_reference.biom,MSM5LLHM_P_taxonomy_closed_reference.biom,MSM5LLHO_P_taxonomy_closed_reference.biom,MSM5LLHZ_P_taxonomy_closed_reference.biom,MSM5LLIC_P_taxonomy_closed_reference.biom,MSM5LLIE_P_taxonomy_closed_reference.biom,MSM5LLIK_P_taxonomy_closed_reference.biom,MSM5LLIM_P_taxonomy_closed_reference.biom,MSM5LLIO_P_taxonomy_closed_reference.biom,MSM5LLIQ_P_taxonomy_closed_reference.biom,MSM5LLIS_P_taxonomy_closed_reference.biom,MSM5ZOJY_P_taxonomy_closed_reference.biom,MSM633FF_P_taxonomy_closed_reference.biom
556126,19.0,31.0,92.0,0,16.0,0,0,16.0,0,15.0,23.0,0,21.0,0,33.0,11.0,23.0,0,0,11.0,20.0,42.0,2.0,6.0,1791.0,3.0,0,2.0,0,271.0,0,24.0,33.0,0,18.0,0,39.0,191.0,2.0,2.0,0,12.0,91.0,52.0,0,0,0,0,0,11.0,0,37.0,16.0,5.0,0,5.0,0,0,4.0,10.0,14.0,86.0,0,1.0,26.0,11.0,1.0,9.0,0,12.0,0,32.0,0,56.0,27.0,0,0,0,50.0,13.0,14.0,0,0,0,17424.0,4215.0,0,0,1.0,6606.0,44.0,35.0,0,31.0,44.0,0,22.0,0
556244,0,0,0,0,0,0,0,68.0,0,9.0,51.0,0,1.0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,5.0,0,0,0,0,0,0,4.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,10.0,474.0,0,0,0,223.0,0,168.0,0,0,0,13.0,0,109.0,14.0,0,0,0,15.0,5.0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,1.0,380.0,0,127.0,0
556247,0,2.0,1.0,0,0,0,0,11.0,3.0,4.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,23.0,0,187.0,11.0,0,0,0,13.0,0,1.0,0,0,0,0,1.0,0,0,1.0,0,6.0,2.0,0,1.0,0,0,0,2.0
556508,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,3.0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,23.0,5.0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,3.0
556835,1.0,8.0,0,0,0,0,0,1557.0,0,261.0,1186.0,0,2.0,0,4.0,4.0,0,0,0,3.0,0,251.0,4.0,0,6.0,0,0,414.0,0,1054.0,0,1.0,2.0,0,2.0,0,2.0,5.0,0,2.0,0,0,8.0,6.0,1.0,0,0,0,0,0,0,1.0,1.0,0,0,1.0,0,0,3.0,1.0,8.0,13.0,0,1.0,1.0,2.0,0,0,0,1.0,0,69.0,0,15.0,1.0,0,0,0,3728.0,1157.0,659.0,0,0,0,0,0,0,0,0,45.0,1.0,11.0,0,3.0,4.0,0,4.0,0
557100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557627,45.0,3.0,0,0,0,0,0,0,8.0,2.0,0,0,72.0,1.0,133.0,466.0,12.0,0,0,0,29.0,1.0,0,0,2.0,0,0,21.0,0,2.0,0,0,9.0,0,14.0,0,0,1.0,37.0,7.0,0,0,5.0,296.0,1.0,0,0,0,0,74.0,0,0,0,8.0,0,5.0,0,0,57.0,429.0,164.0,12.0,0,92.0,9.0,12.0,0,22.0,0,1.0,64.0,42.0,0,15.0,0,0,0,0,2.0,0,0,0,0,0,1.0,0,0,0,1.0,2.0,6.0,2.0,0,1.0,164.0,0,39.0,3.0
558420,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,0,0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,16.0,0,0,0,44.0,0,0,0,1.0,1.0,0,0,0
558444,87.0,11.0,23.0,0,3.0,0,0,14.0,0,24.0,101.0,0,29.0,0,39.0,41.0,2.0,0,0,46.0,205.0,43.0,59.0,6.0,201.0,0,0,2.0,0,164.0,0,9.0,10.0,0,21.0,0,0,109.0,8070.0,1.0,0,4.0,132.0,197.0,5.0,18.0,0,0,0,21.0,0,37.0,107.0,8.0,0,16.0,0,0,18958.0,5971.0,6282.0,3721.0,0,5550.0,5658.0,29177.0,6.0,651.0,5.0,30.0,0,15.0,1.0,49.0,10.0,0,0,0,2488.0,678.0,670.0,0,0,0,12.0,448.0,0,0,2.0,102.0,32.0,19.0,0,13.0,50.0,0,17199.0,15.0
559302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0
559527,0,33.0,1.0,0,2.0,0,0,0,93.0,12.0,8.0,0,270.0,0,5.0,12.0,140.0,0,0,551.0,23.0,0,887.0,0,2488.0,18.0,0,763.0,0,21.0,0,1.0,2.0,0,7.0,0,0,2025.0,2545.0,29.0,2.0,7.0,354.0,869.0,134.0,0,0,0,0,335.0,0,16.0,694.0,205.0,4.0,59.0,0,0,2.0,9.0,48.0,248.0,0,153.0,5.0,8.0,403.0,93.0,0,275.0,15.0,11.0,0,3.0,0,0,2.0,4.0,0,1.0,0,0,0,0,7.0,193.0,0,0,50.0,966.0,48.0,102.0,0,516.0,28.0,0,42.0,13.0
560535,2.0,4.0,0,0,0,0,0,0,3.0,0,283.0,0,880.0,0,2.0,6.0,0,0,0,1.0,2.0,295.0,0,0,4.0,0,0,58.0,0,642.0,0,104.0,34.0,0,538.0,0,0,117.0,2360.0,0,0,0,1.0,1.0,29.0,2.0,0,0,0,24.0,0,119.0,0,2.0,0,0,0,0,2.0,16.0,125.0,11.0,0,0,10.0,1.0,0,0,2.0,565.0,0,12.0,0,2.0,0,0,0,0,2.0,0,0,0,0,0,28.0,897.0,0,0,1.0,186.0,96.0,119.0,0,1293.0,29.0,1.0,0,5.0
561171,6.0,1.0,5.0,0,4.0,0,0,157.0,17.0,5.0,8.0,0,179.0,0,6.0,10.0,1.0,0,0,9.0,1036.0,3.0,16.0,0,15.0,0,0,104.0,0,4.0,0,352.0,183.0,0,857.0,0,0,12.0,768.0,27.0,3.0,7.0,140.0,59.0,69.0,0,0,0,0,29.0,0,27.0,152.0,46.0,0,3.0,0,0,2467.0,1388.0,24.0,730.0,0,5154.0,680.0,1563.0,4.0,351.0,0,376.0,0,3.0,0,14.0,5.0,0,0,0,40.0,21.0,27.0,0,0,0,16.0,88.0,0,0,2.0,99.0,146.0,218.0,0,361.0,8.0,0,5264.0,23.0
561466,10.0,6.0,0,0,1.0,0,0,21.0,7.0,7.0,72.0,0,71.0,0,0,3.0,5.0,0,0,0,13.0,16.0,0,1.0,33.0,0,0,23.0,0,0,0,87.0,57.0,0,63.0,0,4.0,1.0,110.0,0,0,0,0,11.0,5.0,1.0,0,0,0,22.0,0,10.0,0,1.0,0,3.0,0,0,8.0,1214.0,46.0,187.0,0,3.0,11.0,44.0,0,36.0,0,41.0,0,330.0,0,146.0,110.0,0,0,0,50.0,51.0,54.0,0,0,0,11.0,10.0,0,0,6.0,50.0,46.0,85.0,0,70.0,73.0,0,267.0,0
561537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,4.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0,1.0,0,0,0,0,0,0,0,0,0
561885,0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,3.0,8.0
562244,22.0,12.0,24.0,0,9.0,0,0,7.0,0,10.0,42.0,0,24.0,0,41.0,9.0,6.0,0,0,23.0,6.0,33.0,12.0,2.0,53.0,0,0,0,0,11.0,0,7.0,13.0,0,53.0,0,0,41.0,9.0,1.0,0,8.0,76.0,40.0,0,0,0,0,0,11.0,0,5.0,8.0,17.0,0,17.0,0,0,26.0,49651.0,97910.0,52396.0,0,7.0,6.0,27.0,1.0,111131.0,0,82.0,0,9.0,0,53.0,13.0,0,0,0,44.0,12.0,8.0,0,0,0,8.0,12.0,0,0,0,68.0,50.0,21.0,0,14.0,39.0,1.0,62.0,127.0
562369,0,1.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562376,3.0,49.0,18.0,0,72.0,0,0,1.0,1.0,1.0,4.0,0,20.0,71.0,1104.0,6525.0,141.0,0,0,861.0,88.0,4.0,1279.0,1.0,16.0,0,0,11.0,0,1.0,0,1.0,0,0,6.0,0,0,11.0,28.0,4.0,10.0,2.0,150.0,14.0,0,0,0,0,0,12.0,0,1.0,135.0,13.0,0,6.0,0,0,81.0,6.0,13.0,27.0,0,56.0,47.0,32.0,6.0,2742.0,0,39.0,0,3.0,0,55.0,3.0,0,0,0,199.0,129.0,111.0,0,0,0,0,3.0,0,0,0,7.0,24.0,10.0,0,6.0,26.0,0,152.0,4.0
562410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,5.0,7.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0
563086,422.0,50.0,102.0,0,23.0,0,0,43.0,4.0,59.0,135.0,0,23.0,12.0,87.0,24.0,2.0,0,0,3.0,464.0,38.0,3.0,25.0,5.0,0,0,3183.0,0,701.0,0,6.0,6.0,0,16.0,0,0,80.0,44.0,6.0,1.0,0,384.0,286.0,19.0,1.0,0,0,0,17.0,0,27.0,115.0,9.0,0,0,0,0,7.0,143.0,46.0,70.0,0,14.0,11.0,29.0,9.0,12.0,0,50.0,0,470.0,0,156.0,151.0,0,0,0,385.0,133.0,198.0,0,0,0,3.0,640.0,0,0,9.0,93.0,10.0,126.0,0,17.0,25.0,0,97.0,23.0
563369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
563572,1.0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,7.0,0,9.0,0,0,0,0,28.0,0,1.0,0,0,6.0,0,3.0,0,0,0,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,11.0,3.0,0,13.0,19.0,54.0,0,3.0,0,0,0,1.0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,4.0,2.0,0,0,0,1.0,0,42.0,0
563798,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0
564188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0
564320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,0,0,0,0,0,0,0,0,0,0,0
564334,0,0,0,0,0,0,0,0,0,2.0,91.0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564704,0,0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,7.0,0,9.0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,2.0,0,2.0,0,0,0,0,0,37.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0
564806,3787.0,8153.0,8868.0,1.0,4046.0,0,2.0,42.0,0,82.0,4177.0,0,64.0,9.0,1113.0,134.0,23.0,1.0,0,41.0,6753.0,763.0,23.0,181.0,289.0,0,0,2177.0,0,1094.0,0,113.0,44.0,0,41.0,0,0,2137.0,998.0,55.0,9.0,87.0,18855.0,6722.0,19.0,27.0,0,0,0,3.0,0,29.0,2048.0,181.0,0,19.0,0,0,11002.0,5744.0,24648.0,10282.0,0,2930.0,2727.0,19556.0,17.0,11930.0,4.0,129.0,0,1157.0,2.0,213.0,534.0,0,0,0,2880.0,741.0,470.0,0,0,0,19.0,475.0,0,0,9.0,225.0,113.0,1523.0,0,187.0,3172.0,0,2777.0,184.0
565136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,1.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,2.0,0,0,0,0,1.0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,1.0,0
565288,225.0,6.0,0,0,0,0,0,0,9.0,9.0,702.0,0,231.0,0,0,0,2.0,0,0,3.0,17.0,20.0,6.0,2.0,40.0,0,0,0,0,8.0,0,1.0,3.0,0,0,0,0,5.0,52.0,0,0,0,0,0,0,0,0,0,0,56.0,0,0,0,0,0,1.0,0,0,0,54.0,140.0,1384.0,0,7.0,6.0,1529.0,0,63.0,0,1.0,0,0,0,336.0,27.0,0,0,0,0,0,0,0,0,0,10.0,481.0,0,0,0,441.0,101.0,6.0,0,0,5.0,0,403.0,35.0
565357,502.0,10.0,1.0,0,0,0,0,1.0,0,14.0,3.0,0,4.0,0,4.0,1.0,195.0,0,0,2.0,308.0,2.0,2.0,0,393.0,4.0,0,0,0,2.0,0,3.0,3.0,0,1.0,0,0,5.0,99.0,0,0,4.0,6.0,5.0,0,0,0,0,0,12.0,0,99.0,0,3.0,0,2.0,0,0,2629.0,5.0,349.0,11211.0,0,159.0,402.0,5732.0,1.0,3.0,0,2.0,0,12.0,0,564.0,99.0,0,0,1.0,6.0,1.0,0,0,0,0,46.0,268.0,0,0,0,843.0,282.0,3.0,0,2.0,11.0,0,248.0,22.0
567437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567715,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,8.0,10.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
567974,4.0,3.0,1.0,0,0,0,0,103.0,0,30.0,521.0,0,372.0,0,1.0,0,0,0,0,0,0,468.0,0,0,0,0,0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,5.0,0,17.0,0,0,0,1.0,0,0,1.0,1.0,31.0,4.0,0,0,0,0,7.0,0,0,22.0,0,12.0,0,5.0,1.0,0,0,0,182.0,316.0,217.0,0,0,0,3.0,10.0,0,0,0,5.0,272.0,75.0,0,171.0,1.0,0,4.0,0
568118,35.0,21.0,53.0,0,15.0,0,0,10.0,0,14.0,37.0,0,54.0,1.0,118.0,25.0,12.0,2.0,0,49.0,16.0,60.0,16.0,4.0,175.0,0,0,3.0,0,18.0,0,12.0,12.0,0,10.0,0,0,77.0,7136.0,37306.0,1414.0,89744.0,107.0,69.0,0,12.0,0,0,0,7.0,0,15.0,104902.0,145171.0,0,29.0,0,0,42.0,1285.0,55.0,137.0,0,10.0,9.0,63.0,1.0,29.0,0,24.0,4.0,19.0,0,105.0,17.0,0,0,0,54.0,13.0,18.0,4.0,0,0,25.0,16.0,0,0,441.0,75.0,87.0,33.0,0,29.0,69.0,1.0,134.0,8.0
568952,91.0,30.0,82.0,0,26.0,0,0,23.0,5.0,10.0,45.0,0,16.0,0,2.0,7.0,1.0,0,0,18.0,88.0,10.0,4.0,12.0,51.0,0,0,51.0,0,89.0,0,3.0,2.0,0,9.0,0,0,24.0,45.0,2.0,0,0,86.0,65.0,3.0,2.0,0,0,0,164.0,0,14.0,113.0,1.0,0,1.0,0,0,535.0,891.0,2416.0,566.0,0,1121.0,445.0,3738.0,1.0,781.0,0,7.0,0,133.0,0,16.0,21.0,0,0,0,162.0,132.0,65.0,0,0,0,32.0,660.0,0,0,0,72.0,21.0,60.0,0,18.0,35.0,0,1054.0,11.0
570052,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571178,147.0,335.0,200.0,0,26.0,0,0,20.0,2.0,73.0,910.0,0,269.0,6.0,74.0,26.0,100.0,0,0,61976.0,51.0,448.0,14902.0,36.0,965.0,5.0,0,0,0,47.0,0,59.0,830.0,2.0,1659.0,0,0,143.0,105.0,20.0,0,22.0,1456.0,8464.0,2.0,0,0,0,0,56.0,0,510.0,48.0,96.0,3.0,227.0,0,0,17676.0,117.0,1031.0,22231.0,0,19814.0,34290.0,98058.0,15.0,13878.0,2.0,138.0,0,5915.0,3.0,29835.0,7861.0,0,0,8.0,7601.0,160.0,675.0,0,0,0,190.0,285.0,0,0,0,2583.0,262.0,82.0,0,110.0,130.0,0,70283.0,79.0
572860,9.0,0,2.0,0,1.0,0,0,0,3.0,0,28.0,0,1.0,0,1.0,3.0,0,0,0,0,5.0,10.0,0,0,1.0,0,0,0,0,0,0,0,2.0,0,0,0,0,3.0,284.0,0,0,2.0,130.0,202.0,1.0,1.0,0,0,0,99.0,0,0,61.0,1.0,0,0,0,0,37.0,1.0,466.0,246.0,0,47.0,18.0,46.0,7.0,112.0,0,0,0,1.0,0,316.0,108.0,0,0,0,86.0,26.0,15.0,0,0,0,0,2.0,0,0,1.0,1.0,1.0,2.0,0,0,3.0,0,7.0,1.0
572889,6.0,1.0,5.0,0,0,0,0,4.0,0,5.0,9.0,0,6.0,4.0,534.0,1956.0,741.0,0,0,11.0,120.0,10.0,7.0,0,165.0,0,0,0,0,1.0,0,5.0,2.0,0,3.0,0,0,14412.0,15.0,4.0,0,1.0,120.0,6.0,0,0,0,0,0,3.0,0,3.0,4.0,5.0,0,7.0,0,0,5.0,10.0,15.0,23.0,0,2.0,1.0,14.0,18.0,2.0,27.0,81308.0,0,59.0,0,19.0,3.0,0,0,0,9.0,2.0,2.0,0,0,0,4.0,2.0,0,0,0,11.0,16.0,99.0,0,470.0,11.0,0,24.0,0
573293,185.0,343.0,252.0,0,130.0,0,0,0,0,1.0,117.0,0,1.0,0,24.0,2.0,0,0,0,34.0,204.0,19.0,14.0,5.0,10.0,0,0,0,0,34.0,0,2.0,3.0,0,4.0,0,0,46.0,21.0,1.0,0,3.0,597.0,186.0,0,0,0,0,0,0,0,2.0,67.0,9.0,0,0,0,0,425.0,142.0,578.0,236.0,0,158.0,95.0,1643.0,0,426.0,0,4.0,0,38.0,0,18.0,49.0,0,0,0,111.0,17.0,16.0,0,0,0,0,25.0,0,0,0,13.0,7.0,37.0,0,5.0,84.0,0,217.0,0
