	sample	lambda
2531	('EP708966', 6, 'EP708966_K60_BCKD.otu_table.biom')	1.0
2532	('EP708966', 9, 'EP708966_K90_BCKD.otu_table.biom')	1.0
2533	('EP716298', 1, 'EP716298_K10_MCKD.otu_table.biom')	1.0
2534	('EP716298', 2, 'EP716298_K20_MCKD.otu_table.biom')	1.0
2535	('EP716298', 3, 'EP716298_K30_MCKD.otu_table.biom')	1.0
2536	('EP716298', 4, 'EP716298_K40_MCKD.otu_table.biom')	1.0
2537	('EP717203', 10, 'EP717203_K100_MCKD.otu_table.biom')	1.0
2538	('EP717203', 1, 'EP717203_K10_MCKD.otu_table.biom')	1.0
2539	('EP717203', 2, 'EP717203_K20_MCKD.otu_table.biom')	1.0
2540	('EP717203', 3, 'EP717203_K30_MCKD.otu_table.biom')	1.0
2541	('EP717203', 4, 'EP717203_K40_MCKD.otu_table.biom')	1.0
2542	('EP717203', 8, 'EP717203_K80_BCKD.otu_table.biom')	1.0
2543	('EP717203', 9, 'EP717203_K90_BCKD.otu_table.biom')	1.0
2544	('EP718673', 1, 'EP718673_K10_MCKD.otu_table.biom')	1.0
2545	('EP718673', 2, 'EP718673_K20_MCKD.otu_table.biom')	1.0
2546	('EP718673', 3, 'EP718673_K30_MCKD.otu_table.biom')	1.0
2547	('EP718673', 4, 'EP718673_K40_MCKD.otu_table.biom')	1.0
2548	('EP718673', 5, 'EP718673_K50_BCKD.otu_table.biom')	1.0
2549	('EP718673', 7, 'EP718673_K70_MCKD.otu_table.biom')	1.0
2550	('EP719882', 1, 'EP719882_K10_BCKD.otu_table.biom')	1.0
2551	('EP719882', 3, 'EP719882_K30_BCKD.otu_table.biom')	1.0
2552	('EP719882', 5, 'EP719882_K50_MCKD.otu_table.biom')	1.0
2553	('EP719882', 6, 'EP719882_K60_MCKD.otu_table.biom')	1.0
2554	('EP724185', 1, 'EP724185_K10_MCKD.otu_table.biom')	1.0
2555	('EP724185', 2, 'EP724185_K20_MCKD.otu_table.biom')	1.0
2556	('EP724185', 3, 'EP724185_K30_MCKD.otu_table.biom')	1.0
2557	('EP724185', 6, 'EP724185_K60_BCKD.otu_table.biom')	1.0
2558	('EP724185', 7, 'EP724185_K70_BCKD.otu_table.biom')	1.0
2559	('EP724739', 6, 'EP724739_K60_BCKD.otu_table.biom')	1.0
2560	('EP724739', 8, 'EP724739_K80_BCKD.otu_table.biom')	1.0
2561	('EP727301', 10, 'EP727301_K100_MCKD.otu_table.biom')	1.0
2562	('EP727301', 1, 'EP727301_K10_MCKD.otu_table.biom')	1.0
2563	('EP727301', 2, 'EP727301_K20_MCKD.otu_table.biom')	1.0
2564	('EP727301', 3, 'EP727301_K30_MCKD.otu_table.biom')	1.0
2565	('EP727301', 4, 'EP727301_K40_MCKD.otu_table.biom')	1.0
2566	('EP727301', 5, 'EP727301_K50_MCKD.otu_table.biom')	1.0
2567	('EP727301', 6, 'EP727301_K60_BCKD.otu_table.biom')	1.0
2568	('EP727301', 9, 'EP727301_K90_BCKD.otu_table.biom')	1.0
2569	('EP733790', 1, 'EP733790_K10_MCKD.otu_table.biom')	1.0
2570	('EP733790', 2, 'EP733790_K20_MCKD.otu_table.biom')	1.0
2571	('EP733790', 3, 'EP733790_K30_MCKD.otu_table.biom')	1.0
2572	('EP733790', 4, 'EP733790_K40_MCKD.otu_table.biom')	1.0
2573	('EP733790', 5, 'EP733790_K50_BCKD.otu_table.biom')	1.0
2574	('EP733790', 8, 'EP733790_K80_BCKD.otu_table.biom')	1.0
2575	('EP733790', 9, 'EP733790_K90_MCKD.otu_table.biom')	1.0
2576	('EP739912', 10, 'EP739912_K100_MCKD.otu_table.biom')	1.0
2577	('EP739912', 1, 'EP739912_K10_MCKD.otu_table.biom')	1.0
2578	('EP739912', 2, 'EP739912_K20_MCKD.otu_table.biom')	1.0
2579	('EP739912', 3, 'EP739912_K30_MCKD.otu_table.biom')	1.0
2580	('EP739912', 4, 'EP739912_K40_MCKD.otu_table.biom')	1.0
2581	('EP739912', 8, 'EP739912_K80_BCKD.otu_table.biom')	1.0
2582	('EP739912', 9, 'EP739912_K90_BCKD.otu_table.biom')	1.0
2583	('EP740729', 1, 'EP740729_K10_MCKD.otu_table.biom')	1.0
2584	('EP740729', 2, 'EP740729_K20_MCKD.otu_table.biom')	1.0
2585	('EP740729', 3, 'EP740729_K30_MCKD.otu_table.biom')	1.0
2586	('EP740729', 4, 'EP740729_K40_BC1D.otu_table.biom')	0.0
2587	('EP740729', 5, 'EP740729_K50_MCKD.otu_table.biom')	1.0
2588	('EP740843', 10, 'EP740843_K100_BCKD.otu_table.biom')	1.0
2589	('EP740843', 1, 'EP740843_K10_MCKD.otu_table.biom')	1.0
2590	('EP740843', 11, 'EP740843_K110_MCKD.otu_table.biom')	1.0
2591	('EP740843', 2, 'EP740843_K20_MCKD.otu_table.biom')	1.0
2592	('EP740843', 3, 'EP740843_K30_MCKD.otu_table.biom')	1.0
2593	('EP740843', 4, 'EP740843_K40_MCKD.otu_table.biom')	1.0
2594	('EP740843', 5, 'EP740843_K50_MCKD.otu_table.biom')	1.0
2595	('EP740843', 6, 'EP740843_K60_BCKD.otu_table.biom')	1.0
2596	('EP741069', 1, 'EP741069_K10_MCKD.otu_table.biom')	1.0
2597	('EP741069', 3, 'EP741069_K30_MCKD.otu_table.biom')	1.0
2598	('EP741069', 4, 'EP741069_K40_BC1D.otu_table.biom')	1.0
2599	('EP741069', 5, 'EP741069_K50_MCKD.otu_table.biom')	1.0
2600	('EP742234', 1, 'EP742234_K10_MCKD.otu_table.biom')	1.0
2601	('EP742234', 2, 'EP742234_K20_BCKD.otu_table.biom')	1.0
2602	('EP742234', 5, 'EP742234_K50_BCKD.otu_table.biom')	1.0
2603	('EP742234', 6, 'EP742234_K60_MCKD.otu_table.biom')	1.0
2604	('EP747703', 1, 'EP747703_K10_MCKD.otu_table.biom')	1.0
2605	('EP747703', 2, 'EP747703_K20_MCKD.otu_table.biom')	1.0
2606	('EP747703', 3, 'EP747703_K30_MCKD.otu_table.biom')	1.0
2607	('EP749232', 1, 'EP749232_K10_MCKD.otu_table.biom')	1.0
2608	('EP749232', 2, 'EP749232_K20_MCKD.otu_table.biom')	1.0
2609	('EP749232', 4, 'EP749232_K40_BCKD.otu_table.biom')	1.0
2610	('EP749232', 5, 'EP749232_K50_MCKD.otu_table.biom')	1.0
2611	('EP749232', 6, 'EP749232_K60_BCKD.otu_table.biom')	1.0
2612	('EP750568', 1, 'EP750568_K10_MCKD.otu_table.biom')	1.0
2613	('EP750568', 3, 'EP750568_K30_MCKD.otu_table.biom')	1.0
2614	('EP750568', 5, 'EP750568_K50_BCKD.otu_table.biom')	1.0
2615	('EP750568', 7, 'EP750568_K70_MCKD.otu_table.biom')	1.0
2616	('EP750568', 9, 'EP750568_K90_BCKD.otu_table.biom')	1.0
2617	('EP750844', 1, 'EP750844_K10_MCKD.otu_table.biom')	0.54
2618	('EP750844', 2, 'EP750844_K20_MCKD.otu_table.biom')	1.0
2619	('EP750844', 3, 'EP750844_K30_MCKD.otu_table.biom')	1.0
2620	('EP750844', 6, 'EP750844_K60_BCKD.otu_table.biom')	1.0
2621	('EP750844', 7, 'EP750844_K70_MCKD.otu_table.biom')	1.0
2622	('EP750844', 9, 'EP750844_K90_BCKD.otu_table.biom')	1.0
2623	('EP751500', 6, 'EP751500_K60_BCKD.otu_table.biom')	1.0
2624	('EP751500', 9, 'EP751500_K90_BCKD.otu_table.biom')	1.0
2625	('EP752976', 1, 'EP752976_K10_MCKD.otu_table.biom')	1.0
2626	('EP752976', 2, 'EP752976_K20_MCKD.otu_table.biom')	1.0
2627	('EP752976', 3, 'EP752976_K30_MCKD.otu_table.biom')	0.0
2628	('EP752976', 4, 'EP752976_K40_MCKD.otu_table.biom')	1.0
2629	('EP752976', 6, 'EP752976_K60_BCKD.otu_table.biom')	1.0
2630	('EP752976', 8, 'EP752976_K80_BCKD.otu_table.biom')	1.0
2631	('EP752976', 9, 'EP752976_K90_MCKD.otu_table.biom')	1.0
2632	('EP754016', 1, 'EP754016_K10_MCKD.otu_table.biom')	1.0
2633	('EP754016', 4, 'EP754016_K40_BCKD.otu_table.biom')	1.0
2634	('EP754016', 5, 'EP754016_K50_BCKD.otu_table.biom')	1.0
2635	('EP754016', 6, 'EP754016_K60_MCKD.otu_table.biom')	1.0
2636	('EP754866', 9, 'EP754866_K90_BCKD.otu_table.biom')	1.0
2637	('EP758715', 2, 'EP758715_K20_MCKD.otu_table.biom')	1.0
2638	('EP758715', 3, 'EP758715_K30_MCKD.otu_table.biom')	1.0
2639	('EP758715', 4, 'EP758715_K40_MCKD.otu_table.biom')	1.0
2640	('EP758715', 6, 'EP758715_K60_BCKD.otu_table.biom')	1.0
2641	('EP758715', 8, 'EP758715_K80_MCKD.otu_table.biom')	1.0
2642	('EP758715', 9, 'EP758715_K90_BCKD.otu_table.biom')	1.0
2643	('EP759641', 10, 'EP759641_K100_MCKD.otu_table.biom')	1.0
2644	('EP759641', 1, 'EP759641_K10_MCKD.otu_table.biom')	1.0
2645	('EP759641', 11, 'EP759641_K110_BCKD.otu_table.biom')	1.0
2646	('EP759641', 2, 'EP759641_K20_MCKD.otu_table.biom')	1.0
2647	('EP759641', 3, 'EP759641_K30_MCKD.otu_table.biom')	1.0
2648	('EP759641', 4, 'EP759641_K40_MCKD.otu_table.biom')	1.0
2649	('EP759641', 5, 'EP759641_K50_MCKD.otu_table.biom')	1.0
2650	('EP759641', 8, 'EP759641_K80_BCKD.otu_table.biom')	1.0
2651	('EP761009', 1, 'EP761009_K10_MCKD.otu_table.biom')	1.0
2652	('EP761009', 11, 'EP761009_K110_BCKD.otu_table.biom')	1.0
2653	('EP761009', 12, 'EP761009_K120_MCKD.otu_table.biom')	1.0
2654	('EP761009', 2, 'EP761009_K20_MCKD.otu_table.biom')	1.0
2655	('EP761009', 3, 'EP761009_K30_MCKD.otu_table.biom')	1.0
2656	('EP761009', 4, 'EP761009_K40_MCKD.otu_table.biom')	1.0
2657	('EP761009', 6, 'EP761009_K60_MCKD.otu_table.biom')	1.0
2658	('EP761009', 8, 'EP761009_K80_BCKD.otu_table.biom')	1.0
2659	('EP765637', 10, 'EP765637_K100_MCKD.otu_table.biom')	1.0
2660	('EP765637', 1, 'EP765637_K10_MCKD.otu_table.biom')	1.0
2661	('EP765637', 17, 'EP765637_K170_MCKD.otu_table.biom')	0.0
2662	('EP765637', 18, 'EP765637_K180_BCKD.otu_table.biom')	1.0
2663	('EP765637', 2, 'EP765637_K20_MCKD.otu_table.biom')	1.0
2664	('EP765637', 3, 'EP765637_K30_MCKD.otu_table.biom')	1.0
2665	('EP765637', 4, 'EP765637_K40_MCKD.otu_table.biom')	1.0
2666	('EP765637', 7, 'EP765637_K70_MCKD.otu_table.biom')	1.0
2667	('EP766458', 10, 'EP766458_K100_MCKD.otu_table.biom')	1.0
2668	('EP766458', 12, 'EP766458_K120_BCKD.otu_table.biom')	1.0
2669	('EP766458', 2, 'EP766458_K20_MCKD.otu_table.biom')	1.0
2670	('EP766458', 3, 'EP766458_K30_MCKD.otu_table.biom')	1.0
2671	('EP766458', 4, 'EP766458_K40_MCKD.otu_table.biom')	1.0
2672	('EP766458', 5, 'EP766458_K50_MCKD.otu_table.biom')	1.0
2673	('EP766458', 8, 'EP766458_K80_BCKD.otu_table.biom')	1.0
2674	('EP769777', 1, 'EP769777_K10_MCKD.otu_table.biom')	1.0
2675	('EP769777', 2, 'EP769777_K20_MCKD.otu_table.biom')	0.5
2676	('EP769777', 3, 'EP769777_K30_BCKD.otu_table.biom')	1.0
2677	('EP769777', 6, 'EP769777_K60_BCKD.otu_table.biom')	1.0
2678	('EP769777', 7, 'EP769777_K70_MCKD.otu_table.biom')	1.0
2679	('EP769777', 8, 'EP769777_K80_MCKD.otu_table.biom')	1.0
2680	('EP771695', 1, 'EP771695_K10_MCKD.otu_table.biom')	0.0
2681	('EP771695', 13, 'EP771695_K130_BCKD.otu_table.biom')	1.0
2682	('EP771695', 14, 'EP771695_K140_MCKD.otu_table.biom')	1.0
2683	('EP771695', 4, 'EP771695_K40_MCKD.otu_table.biom')	1.0
2684	('EP771695', 5, 'EP771695_K50_MCKD.otu_table.biom')	1.0
2685	('EP771695', 8, 'EP771695_K80_MCKD.otu_table.biom')	1.0
2686	('EP772621', 1, 'EP772621_K10_MCKD.otu_table.biom')	1.0
2687	('EP772621', 3, 'EP772621_K30_BCKD.otu_table.biom')	1.0
2688	('EP772621', 4, 'EP772621_K40_BCKD.otu_table.biom')	1.0
2689	('EP772621', 5, 'EP772621_K50_MCKD.otu_table.biom')	1.0
2690	('EP773241', 1, 'EP773241_K10_MCKD.otu_table.biom')	1.0
2691	('EP773241', 2, 'EP773241_K20_MCKD.otu_table.biom')	1.0
2692	('EP773241', 3, 'EP773241_K30_BCKD.otu_table.biom')	1.0
2693	('EP773241', 5, 'EP773241_K50_BCKD.otu_table.biom')	1.0
2694	('EP773241', 7, 'EP773241_K70_MCKD.otu_table.biom')	1.0
2695	('EP779613', 1, 'EP779613_K10_MCKD.otu_table.biom')	1.0
2696	('EP779613', 4, 'EP779613_K40_MCKD.otu_table.biom')	1.0
2697	('EP779613', 6, 'EP779613_K60_BC1D.otu_table.biom')	1.0
2698	('EP779613', 7, 'EP779613_K70_MCKD.otu_table.biom')	1.0
2699	('EP783101', 1, 'EP783101_K10_MCKD.otu_table.biom')	1.0
2700	('EP783101', 2, 'EP783101_K20_MCKD.otu_table.biom')	1.0
2701	('EP783101', 3, 'EP783101_K30_MCKD.otu_table.biom')	1.0
2702	('EP783101', 4, 'EP783101_K40_MCKD.otu_table.biom')	1.0
2703	('EP783101', 6, 'EP783101_K60_BCKD.otu_table.biom')	1.0
2704	('EP783101', 7, 'EP783101_K70_BCKD.otu_table.biom')	1.0
2705	('EP783101', 8, 'EP783101_K80_MCKD.otu_table.biom')	1.0
2706	('EP785033', 1, 'EP785033_K10_MCKD.otu_table.biom')	1.0
2707	('EP785033', 2, 'EP785033_K20_MCKD.otu_table.biom')	1.0
2708	('EP785033', 3, 'EP785033_K30_MCKD.otu_table.biom')	1.0
2709	('EP785033', 4, 'EP785033_K40_MCKD.otu_table.biom')	1.0
2710	('EP785033', 5, 'EP785033_K50_BCKD.otu_table.biom')	1.0
2711	('EP785033', 8, 'EP785033_K80_BCKD.otu_table.biom')	1.0
2712	('EP785033', 9, 'EP785033_K90_MCKD.otu_table.biom')	1.0
2713	('EP786740', 10, 'EP786740_K100_MCKD.otu_table.biom')	1.0
2714	('EP786740', 1, 'EP786740_K10_MCKD.otu_table.biom')	1.0
2715	('EP786740', 2, 'EP786740_K20_MCKD.otu_table.biom')	1.0
2716	('EP786740', 3, 'EP786740_K30_MCKD.otu_table.biom')	1.0
2717	('EP786740', 4, 'EP786740_K40_MCKD.otu_table.biom')	1.0
2718	('EP786740', 5, 'EP786740_K50_MCKD.otu_table.biom')	1.0
2719	('EP786740', 6, 'EP786740_K60_MCKD.otu_table.biom')	1.0
2720	('EP786740', 8, 'EP786740_K80_BCKD.otu_table.biom')	1.0
2721	('EP786740', 9, 'EP786740_K90_BCKD.otu_table.biom')	1.0
2722	('EP789683', 1, 'EP789683_K10_MCKD.otu_table.biom')	1.0
2723	('EP789683', 2, 'EP789683_K20_MCKD.otu_table.biom')	1.0
2724	('EP789683', 3, 'EP789683_K30_MCKD.otu_table.biom')	1.0
2725	('EP789683', 6, 'EP789683_K60_BCKD.otu_table.biom')	1.0
2726	('EP791525', 1, 'EP791525_K10_MCKD.otu_table.biom')	1.0
2727	('EP791525', 2, 'EP791525_K20_MCKD.otu_table.biom')	1.0
2728	('EP791525', 3, 'EP791525_K30_MCKD.otu_table.biom')	1.0
2729	('EP791525', 5, 'EP791525_K50_BCKD.otu_table.biom')	1.0
2730	('EP791525', 6, 'EP791525_K60_MCKD.otu_table.biom')	1.0
2731	('EP791525', 7, 'EP791525_K70_BCKD.otu_table.biom')	1.0
2732	('EP791691', 1, 'EP791691_K10_MCKD.otu_table.biom')	1.0
2733	('EP791691', 2, 'EP791691_K20_BCKD.otu_table.biom')	1.0
2734	('EP791691', 4, 'EP791691_K40_BCKD.otu_table.biom')	1.0
2735	('EP791691', 6, 'EP791691_K60_MCKD.otu_table.biom')	1.0
2736	('EP791691', 7, 'EP791691_K70_MCKD.otu_table.biom')	1.0
2737	('EP791888', 10, 'EP791888_K100_BCKD.otu_table.biom')	1.0
2738	('EP791888', 1, 'EP791888_K10_MCKD.otu_table.biom')	1.0
2739	('EP791888', 11, 'EP791888_K110_BCKD.otu_table.biom')	1.0
2740	('EP791888', 12, 'EP791888_K120_MCKD.otu_table.biom')	1.0
2741	('EP791888', 2, 'EP791888_K20_MCKD.otu_table.biom')	1.0
2742	('EP791888', 3, 'EP791888_K30_MCKD.otu_table.biom')	1.0
2743	('EP791888', 4, 'EP791888_K40_MCKD.otu_table.biom')	1.0
2744	('EP791888', 5, 'EP791888_K50_MCKD.otu_table.biom')	1.0
2745	('EP791888', 6, 'EP791888_K60_MCKD.otu_table.biom')	1.0
2746	('EP792982', 1, 'EP792982_K10_MCKD.otu_table.biom')	1.0
2747	('EP792982', 2, 'EP792982_K20_MCKD.otu_table.biom')	1.0
2748	('EP792982', 3, 'EP792982_K30_MCKD.otu_table.biom')	1.0
2749	('EP792982', 4, 'EP792982_K40_MCKD.otu_table.biom')	1.0
2750	('EP792982', 5, 'EP792982_K50_MCKD.otu_table.biom')	1.0
2751	('EP792982', 6, 'EP792982_K60_BCKD.otu_table.biom')	1.0
2752	('EP792982', 8, 'EP792982_K80_BCKD.otu_table.biom')	1.0
2753	('EP792982', 9, 'EP792982_K90_MCKD.otu_table.biom')	1.0
2754	('EP794231', 1, 'EP794231_K10_MCKD.otu_table.biom')	1.0
2755	('EP798108', 1, 'EP798108_K10_MCKD.otu_table.biom')	1.0
2756	('EP798108', 4, 'EP798108_K40_MCKD.otu_table.biom')	1.0
2757	('EP798108', 5, 'EP798108_K50_BCKD.otu_table.biom')	1.0
2758	('EP798108', 6, 'EP798108_K60_MCKD.otu_table.biom')	1.0
2759	('EP798108', 7, 'EP798108_K70_BCKD.otu_table.biom')	1.0
2760	('EP799931', 1, 'EP799931_K10_MCKD.otu_table.biom')	1.0
2761	('EP799931', 3, 'EP799931_K30_MCKD.otu_table.biom')	1.0
2762	('EP799931', 4, 'EP799931_K40_BCKD.otu_table.biom')	1.0
2763	('EP804124', 1, 'EP804124_K10_MCKD.otu_table.biom')	1.0
2764	('EP804124', 2, 'EP804124_K20_MCKD.otu_table.biom')	1.0
2765	('EP804124', 3, 'EP804124_K30_MCKD.otu_table.biom')	1.0
2766	('EP804124', 4, 'EP804124_K40_MCKD.otu_table.biom')	1.0
2767	('EP804124', 5, 'EP804124_K50_MCKD.otu_table.biom')	1.0
2768	('EP804124', 6, 'EP804124_K60_BCKD.otu_table.biom')	1.0
2769	('EP804124', 7, 'EP804124_K70_MCKD.otu_table.biom')	1.0
2770	('EP804124', 9, 'EP804124_K90_BCKD.otu_table.biom')	1.0
2771	('EP804945', 1, 'EP804945_K10_MCKD.otu_table.biom')	1.0
2772	('EP804945', 2, 'EP804945_K20_MCKD.otu_table.biom')	1.0
2773	('EP804945', 3, 'EP804945_K30_MCKD.otu_table.biom')	1.0
2774	('EP804945', 4, 'EP804945_K40_MCKD.otu_table.biom')	1.0
2775	('EP808470', 10, 'EP808470_K100_BCKD.otu_table.biom')	1.0
2776	('EP809211', 2, 'EP809211_K20_MCKD.otu_table.biom')	1.0
2777	('EP809211', 3, 'EP809211_K30_MCKD.otu_table.biom')	1.0
2778	('EP809211', 4, 'EP809211_K40_MCKD.otu_table.biom')	1.0
2779	('EP809211', 9, 'EP809211_K90_BCKD.otu_table.biom')	1.0
2780	('EP811525', 10, 'EP811525_K100_MCKD.otu_table.biom')	1.0
2781	('EP811525', 1, 'EP811525_K10_MCKD.otu_table.biom')	1.0
2782	('EP811525', 2, 'EP811525_K20_MCKD.otu_table.biom')	1.0
2783	('EP811525', 3, 'EP811525_K30_MCKD.otu_table.biom')	1.0
2784	('EP811525', 5, 'EP811525_K50_BCKD.otu_table.biom')	0.0
2785	('EP811525', 7, 'EP811525_K70_BCKD.otu_table.biom')	1.0
2786	('EP811525', 9, 'EP811525_K90_MCKD.otu_table.biom')	1.0
2787	('EP813212', 10, 'EP813212_K100_MCKD.otu_table.biom')	0.0
2788	('EP813212', 1, 'EP813212_K10_MCKD.otu_table.biom')	1.0
2789	('EP813212', 2, 'EP813212_K20_MCKD.otu_table.biom')	1.0
2790	('EP813212', 3, 'EP813212_K30_MCKD.otu_table.biom')	1.0
2791	('EP813212', 4, 'EP813212_K40_MCKD.otu_table.biom')	1.0
2792	('EP813212', 5, 'EP813212_K50_MCKD.otu_table.biom')	1.0
2793	('EP813212', 6, 'EP813212_K60_MCKD.otu_table.biom')	1.0
2794	('EP813212', 8, 'EP813212_K80_BCKD.otu_table.biom')	1.0
2795	('EP813212', 9, 'EP813212_K90_BCKD.otu_table.biom')	1.0
2796	('EP824061', 10, 'EP824061_K100_BCKD.otu_table.biom')	1.0
2797	('EP824061', 1, 'EP824061_K10_MCKD.otu_table.biom')	1.0
2798	('EP824061', 12, 'EP824061_K120_MCKD.otu_table.biom')	1.0
2799	('EP824061', 13, 'EP824061_K130_BCKD.otu_table.biom')	1.0
2800	('EP824061', 2, 'EP824061_K20_MCKD.otu_table.biom')	1.0
2801	('EP824061', 3, 'EP824061_K30_MCKD.otu_table.biom')	1.0
2802	('EP824061', 4, 'EP824061_K40_MCKD.otu_table.biom')	1.0
2803	('EP824061', 5, 'EP824061_K50_MCKD.otu_table.biom')	0.0
2804	('EP824061', 6, 'EP824061_K60_MCKD.otu_table.biom')	1.0
2805	('EP824738', 10, 'EP824738_K100_BCKD.otu_table.biom')	1.0
2806	('EP824738', 1, 'EP824738_K10_MCKD.otu_table.biom')	1.0
2807	('EP824738', 11, 'EP824738_K110_MCKD.otu_table.biom')	1.0
2808	('EP824738', 2, 'EP824738_K20_MCKD.otu_table.biom')	1.0
2809	('EP824738', 3, 'EP824738_K30_MCKD.otu_table.biom')	1.0
2810	('EP824738', 4, 'EP824738_K40_MCKD.otu_table.biom')	1.0
2811	('EP824738', 6, 'EP824738_K60_MCKD.otu_table.biom')	1.0
2812	('EP824738', 7, 'EP824738_K70_MCKD.otu_table.biom')	1.0
2813	('EP824738', 9, 'EP824738_K90_BCKD.otu_table.biom')	0.0
2814	('EP826415', 1, 'EP826415_K10_MCKD.otu_table.biom')	1.0
2815	('EP826415', 3, 'EP826415_K30_BCKD.otu_table.biom')	1.0
2816	('EP826415', 4, 'EP826415_K40_BCKD.otu_table.biom')	1.0
2817	('EP826415', 5, 'EP826415_K50_MCKD.otu_table.biom')	1.0
2818	('EP828081', 1, 'EP828081_K10_MCKD.otu_table.biom')	1.0
2819	('EP828081', 2, 'EP828081_K20_MCKD.otu_table.biom')	1.0
2820	('EP828081', 3, 'EP828081_K30_MCKD.otu_table.biom')	1.0
2821	('EP828081', 4, 'EP828081_K40_BCKD.otu_table.biom')	1.0
2822	('EP828081', 7, 'EP828081_K70_MCKD.otu_table.biom')	1.0
2823	('EP828081', 8, 'EP828081_K80_BCKD.otu_table.biom')	1.0
2824	('EP828421', 1, 'EP828421_K10_MCKD.otu_table.biom')	1.0
2825	('EP828421', 2, 'EP828421_K20_MCKD.otu_table.biom')	1.0
2826	('EP828421', 4, 'EP828421_K40_BCKD.otu_table.biom')	1.0
2827	('EP828421', 6, 'EP828421_K60_MCKD.otu_table.biom')	1.0
2828	('EP828421', 9, 'EP828421_K90_BCKD.otu_table.biom')	1.0
2829	('EP828710', 1, 'EP828710_K10_MCKD.otu_table.biom')	1.0
2830	('EP828710', 2, 'EP828710_K20_MCKD.otu_table.biom')	1.0
2831	('EP828710', 3, 'EP828710_K30_MCKD.otu_table.biom')	1.0
2832	('EP828710', 4, 'EP828710_K40_MCKD.otu_table.biom')	1.0
2833	('EP828710', 6, 'EP828710_K60_BCKD.otu_table.biom')	1.0
2834	('EP828710', 7, 'EP828710_K70_BCKD.otu_table.biom')	1.0
2835	('EP828710', 8, 'EP828710_K80_MCKD.otu_table.biom')	1.0
2836	('EP833671', 1, 'EP833671_K10_MCKD.otu_table.biom')	1.0
2837	('EP833671', 13, 'EP833671_K130_BCKD.otu_table.biom')	1.0
2838	('EP833671', 15, 'EP833671_K150_MCKD.otu_table.biom')	1.0
2839	('EP833671', 16, 'EP833671_K160_BCKD.otu_table.biom')	1.0
2840	('EP833671', 4, 'EP833671_K40_MCKD.otu_table.biom')	1.0
2841	('EP833671', 6, 'EP833671_K60_MCKD.otu_table.biom')	1.0
2842	('EP833671', 7, 'EP833671_K70_MCKD.otu_table.biom')	1.0
2843	('EP833671', 9, 'EP833671_K90_MCKD.otu_table.biom')	1.0
2844	('EP837596', 10, 'EP837596_K100_BCKD.otu_table.biom')	1.0
2845	('EP837596', 1, 'EP837596_K10_MCKD.otu_table.biom')	1.0
2846	('EP837596', 2, 'EP837596_K20_MCKD.otu_table.biom')	1.0
2847	('EP837596', 3, 'EP837596_K30_MCKD.otu_table.biom')	1.0
2848	('EP837596', 4, 'EP837596_K40_MCKD.otu_table.biom')	1.0
2849	('EP837596', 5, 'EP837596_K50_MCKD.otu_table.biom')	1.0
2850	('EP837596', 6, 'EP837596_K60_MCKD.otu_table.biom')	1.0
2851	('EP837596', 7, 'EP837596_K70_BCKD.otu_table.biom')	1.0
2852	('EP840663', 10, 'EP840663_K100_MCKD.otu_table.biom')	1.0
2853	('EP840663', 1, 'EP840663_K10_MCKD.otu_table.biom')	1.0
2854	('EP840663', 2, 'EP840663_K20_MCKD.otu_table.biom')	1.0
2855	('EP840663', 3, 'EP840663_K30_MCKD.otu_table.biom')	1.0
2856	('EP840663', 4, 'EP840663_K40_MCKD.otu_table.biom')	1.0
2857	('EP840663', 7, 'EP840663_K70_BCKD.otu_table.biom')	1.0
2858	('EP840663', 9, 'EP840663_K90_BCKD.otu_table.biom')	1.0
2859	('EP841660', 1, 'EP841660_K10_MCKD.otu_table.biom')	1.0
2860	('EP841660', 2, 'EP841660_K20_MCKD.otu_table.biom')	1.0
2861	('EP841660', 3, 'EP841660_K30_MCKD.otu_table.biom')	1.0
2862	('EP841660', 4, 'EP841660_K40_MCKD.otu_table.biom')	1.0
2863	('EP841667', 10, 'EP841667_K100_MCKD.otu_table.biom')	1.0
2864	('EP841667', 1, 'EP841667_K10_MCKD.otu_table.biom')	1.0
2865	('EP841667', 11, 'EP841667_K110_BCKD.otu_table.biom')	1.0
2866	('EP841667', 2, 'EP841667_K20_MCKD.otu_table.biom')	1.0
2867	('EP841667', 3, 'EP841667_K30_MCKD.otu_table.biom')	1.0
2868	('EP841667', 4, 'EP841667_K40_MCKD.otu_table.biom')	1.0
2869	('EP841667', 5, 'EP841667_K50_MCKD.otu_table.biom')	1.0
2870	('EP841667', 6, 'EP841667_K60_MCKD.otu_table.biom')	1.0
2871	('EP841667', 8, 'EP841667_K80_BCKD.otu_table.biom')	1.0
2872	('EP841683', 1, 'EP841683_K10_MCKD.otu_table.biom')	1.0
2873	('EP841683', 2, 'EP841683_K20_MCKD.otu_table.biom')	1.0
2874	('EP841683', 3, 'EP841683_K30_MCKD.otu_table.biom')	1.0
2875	('EP841683', 4, 'EP841683_K40_MCKD.otu_table.biom')	1.0
2876	('EP841683', 5, 'EP841683_K50_MCKD.otu_table.biom')	1.0
2877	('EP841683', 6, 'EP841683_K60_MCKD.otu_table.biom')	1.0
2878	('EP841683', 7, 'EP841683_K70_BCKD.otu_table.biom')	1.0
2879	('EP841683', 8, 'EP841683_K80_MCKD.otu_table.biom')	1.0
