	sample	lambda
716	('EP271595', 5, 'EP271595_K50_MRCD.otu_table.biom')	1.0
717	('EP271595', 6, 'EP271595_K60_MRCD.otu_table.biom')	0.0
718	('EP271595', 7, 'EP271595_K70_BRCD.otu_table.biom')	0.0
719	('EP272531', 10, 'EP272531_K100_BRCD.otu_table.biom')	0.0
720	('EP272531', 1, 'EP272531_K10_MRCD.otu_table.biom')	0.0
721	('EP272531', 2, 'EP272531_K20_MRCD.otu_table.biom')	0.0
722	('EP272531', 3, 'EP272531_K30_MRCD.otu_table.biom')	0.8
723	('EP272531', 6, 'EP272531_K60_BRCD.otu_table.biom')	0.0
724	('EP273209', 1, 'EP273209_K10_MRCD.otu_table.biom')	0.0
725	('EP273209', 5, 'EP273209_K50_BRCD.otu_table.biom')	0.0
726	('EP273248', 10, 'EP273248_K100_BRCD.otu_table.biom')	0.0
727	('EP273248', 1, 'EP273248_K10_MRCD.otu_table.biom')	0.77
728	('EP273248', 12, 'EP273248_K120_BRCD.otu_table.biom')	0.0
729	('EP273248', 13, 'EP273248_K130_BRCD.otu_table.biom')	0.0
730	('EP273248', 15, 'EP273248_K150_BRCD.otu_table.biom')	0.0
731	('EP273248', 16, 'EP273248_K160_BRCD.otu_table.biom')	0.0
732	('EP273248', 2, 'EP273248_K20_MRCD.otu_table.biom')	0.0
733	('EP273248', 3, 'EP273248_K30_MRCD.otu_table.biom')	0.86
734	('EP273248', 7, 'EP273248_K70_MRCD.otu_table.biom')	0.0
735	('EP275797', 1, 'EP275797_K10_MRCD.otu_table.biom')	1.0
736	('EP275797', 2, 'EP275797_K20_MRCD.otu_table.biom')	0.0
737	('EP275797', 3, 'EP275797_K30_MRCD.otu_table.biom')	1.0
738	('EP275797', 4, 'EP275797_K40_MRCD.otu_table.biom')	0.0
739	('EP275797', 5, 'EP275797_K50_BRCD.otu_table.biom')	0.0
740	('EP275797', 9, 'EP275797_K90_BRCD.otu_table.biom')	0.0
741	('EP277571', 1, 'EP277571_K10_MRCD.otu_table.biom')	0.0
742	('EP280575', 1, 'EP280575_K10_MRCD.otu_table.biom')	1.0
743	('EP280575', 2, 'EP280575_K20_MRCD.otu_table.biom')	0.0
744	('EP280575', 3, 'EP280575_K30_MRCD.otu_table.biom')	0.0
745	('EP280575', 4, 'EP280575_K40_MRCD.otu_table.biom')	0.0
746	('EP280575', 5, 'EP280575_K50_MRCD.otu_table.biom')	0.0
747	('EP280575', 7, 'EP280575_K70_BRCD.otu_table.biom')	0.0
748	('EP280575', 9, 'EP280575_K90_BRCD.otu_table.biom')	0.0
749	('EP282097', 1, 'EP282097_K10_MRCD.otu_table.biom')	0.0
750	('EP282097', 2, 'EP282097_K20_MRCD.otu_table.biom')	1.0
751	('EP282097', 3, 'EP282097_K30_MRCD.otu_table.biom')	0.69
752	('EP282097', 5, 'EP282097_K50_MRCD.otu_table.biom')	0.0
753	('EP282097', 6, 'EP282097_K60_BRCD.otu_table.biom')	0.0
754	('EP282097', 8, 'EP282097_K80_BRCD.otu_table.biom')	0.0
755	('EP283033', 1, 'EP283033_K10_MRCD.otu_table.biom')	1.0
756	('EP283033', 2, 'EP283033_K20_MRCD.otu_table.biom')	0.97
757	('EP283033', 3, 'EP283033_K30_BRCD.otu_table.biom')	0.0
758	('EP283033', 6, 'EP283033_K60_BRCD.otu_table.biom')	0.0
759	('EP283033', 8, 'EP283033_K80_MRCD.otu_table.biom')	0.0
760	('EP284529', 1, 'EP284529_K10_MRCD.otu_table.biom')	0.75
761	('EP284529', 12, 'EP284529_K120_BRCD.otu_table.biom')	0.0
762	('EP284529', 3, 'EP284529_K30_MRCD.otu_table.biom')	0.0
763	('EP284529', 5, 'EP284529_K50_MRCD.otu_table.biom')	0.0
764	('EP284529', 9, 'EP284529_K90_BRCD.otu_table.biom')	0.0
765	('EP285481', 1, 'EP285481_K10_MRCD.otu_table.biom')	0.0
766	('EP285481', 11, 'EP285481_K110_BRCD.otu_table.biom')	0.0
767	('EP285481', 14, 'EP285481_K140_MRCD.otu_table.biom')	0.0
768	('EP285481', 2, 'EP285481_K20_MRCD.otu_table.biom')	0.0
769	('EP285481', 4, 'EP285481_K40_MRCD.otu_table.biom')	0.0
770	('EP285481', 5, 'EP285481_K50_BRCD.otu_table.biom')	0.81
771	('EP285481', 7, 'EP285481_K70_BRCD.otu_table.biom')	0.0
772	('EP285481', 9, 'EP285481_K90_BRCD.otu_table.biom')	0.0
773	('EP285667', 1, 'EP285667_K10_MRCD.otu_table.biom')	0.0
774	('EP285667', 12, 'EP285667_K120_BRCD.otu_table.biom')	0.0
775	('EP285667', 2, 'EP285667_K20_MRCD.otu_table.biom')	0.0
776	('EP285667', 3, 'EP285667_K30_MRCD.otu_table.biom')	0.0
777	('EP285667', 4, 'EP285667_K40_MRCD.otu_table.biom')	0.0
778	('EP285667', 6, 'EP285667_K60_MRCD.otu_table.biom')	0.0
779	('EP285667', 8, 'EP285667_K80_BRCD.otu_table.biom')	0.0
780	('EP285935', 1, 'EP285935_K10_MRCD.otu_table.biom')	0.0
781	('EP285935', 2, 'EP285935_K20_MRCD.otu_table.biom')	0.0
782	('EP285935', 3, 'EP285935_K30_MRCD.otu_table.biom')	0.0
783	('EP285935', 4, 'EP285935_K40_MRCD.otu_table.biom')	0.0
784	('EP285935', 5, 'EP285935_K50_MRCD.otu_table.biom')	0.0
785	('EP285935', 6, 'EP285935_K60_BRCD.otu_table.biom')	0.0
786	('EP285935', 8, 'EP285935_K80_BRCD.otu_table.biom')	0.0
787	('EP286550', 1, 'EP286550_K10_MRCD.otu_table.biom')	0.0
788	('EP286550', 2, 'EP286550_K20_MRCD.otu_table.biom')	0.0
789	('EP286550', 4, 'EP286550_K40_MRCD.otu_table.biom')	0.0
790	('EP286550', 5, 'EP286550_K50_BRCD.otu_table.biom')	0.0
791	('EP286550', 8, 'EP286550_K80_MRCD.otu_table.biom')	1.0
792	('EP286550', 9, 'EP286550_K90_MRCD.otu_table.biom')	0.0
793	('EP286906', 1, 'EP286906_K10_MRCD.otu_table.biom')	0.0
794	('EP287690', 1, 'EP287690_K10_MRCD.otu_table.biom')	0.56
795	('EP287690', 11, 'EP287690_K110_BRCD.otu_table.biom')	0.0
796	('EP287690', 2, 'EP287690_K20_MRCD.otu_table.biom')	0.0
797	('EP287690', 3, 'EP287690_K30_MRCD.otu_table.biom')	0.0
798	('EP287690', 4, 'EP287690_K40_MRCD.otu_table.biom')	0.0
799	('EP287690', 5, 'EP287690_K50_MRCD.otu_table.biom')	0.69
800	('EP287690', 6, 'EP287690_K60_BRCD.otu_table.biom')	1.0
801	('EP288001', 1, 'EP288001_K10_MRCD.otu_table.biom')	0.0
802	('EP288001', 3, 'EP288001_K30_BRCD.otu_table.biom')	0.0
803	('EP288001', 7, 'EP288001_K70_BRCD.otu_table.biom')	0.0
804	('EP288825', 1, 'EP288825_K10_MRCD.otu_table.biom')	0.5
805	('EP288825', 11, 'EP288825_K110_BRCD.otu_table.biom')	0.0
806	('EP288825', 2, 'EP288825_K20_MRCD.otu_table.biom')	0.0
807	('EP288825', 3, 'EP288825_K30_MRCD.otu_table.biom')	0.0
808	('EP288825', 4, 'EP288825_K40_MRCD.otu_table.biom')	0.0
809	('EP288825', 5, 'EP288825_K50_MRCD.otu_table.biom')	0.0
810	('EP288825', 7, 'EP288825_K70_MRCD.otu_table.biom')	0.0
811	('EP288825', 8, 'EP288825_K80_BRCD.otu_table.biom')	0.0
812	('EP290639', 1, 'EP290639_K10_MRCD.otu_table.biom')	0.0
813	('EP290639', 2, 'EP290639_K20_MRCD.otu_table.biom')	0.0
814	('EP291560', 1, 'EP291560_K10_MRCD.otu_table.biom')	1.0
815	('EP291560', 2, 'EP291560_K20_MRCD.otu_table.biom')	0.0
816	('EP291560', 3, 'EP291560_K30_MRCD.otu_table.biom')	0.0
817	('EP291560', 4, 'EP291560_K40_MRCD.otu_table.biom')	0.46
818	('EP291560', 5, 'EP291560_K50_BRCD.otu_table.biom')	0.51
819	('EP291560', 9, 'EP291560_K90_BRCD.otu_table.biom')	0.0
820	('EP291588', 1, 'EP291588_K10_MRCD.otu_table.biom')	0.0
821	('EP291588', 12, 'EP291588_K120_BRCD.otu_table.biom')	0.0
822	('EP291588', 13, 'EP291588_K130_BRCD.otu_table.biom')	0.17
823	('EP291588', 2, 'EP291588_K20_MRCD.otu_table.biom')	0.81
824	('EP291588', 3, 'EP291588_K30_MRCD.otu_table.biom')	0.0
825	('EP291588', 5, 'EP291588_K50_MRCD.otu_table.biom')	0.0
826	('EP291588', 6, 'EP291588_K60_MRCD.otu_table.biom')	0.0
827	('EP291588', 7, 'EP291588_K70_MRCD.otu_table.biom')	0.0
828	('EP291588', 8, 'EP291588_K80_MRCD.otu_table.biom')	0.0
829	('EP291636', 10, 'EP291636_K100_BRCD.otu_table.biom')	0.0
830	('EP291636', 1, 'EP291636_K10_MRCD.otu_table.biom')	1.0
831	('EP291636', 2, 'EP291636_K20_MRCD.otu_table.biom')	0.0
832	('EP291636', 4, 'EP291636_K40_MRCD.otu_table.biom')	0.0
833	('EP291636', 6, 'EP291636_K60_MRCD.otu_table.biom')	0.0
834	('EP291636', 9, 'EP291636_K90_BRCD.otu_table.biom')	0.0
835	('EP292127', 1, 'EP292127_K10_MRCD.otu_table.biom')	0.0
836	('EP292127', 3, 'EP292127_K30_BRCD.otu_table.biom')	0.0
837	('EP292127', 6, 'EP292127_K60_BRCD.otu_table.biom')	1.0
838	('EP292135', 1, 'EP292135_K10_MRCD.otu_table.biom')	1.0
839	('EP292135', 2, 'EP292135_K20_MRCD.otu_table.biom')	0.0
840	('EP292135', 3, 'EP292135_K30_MRCD.otu_table.biom')	0.0
841	('EP292135', 5, 'EP292135_K50_BRCD.otu_table.biom')	0.0
842	('EP292135', 9, 'EP292135_K90_BRCD.otu_table.biom')	0.0
843	('EP295439', 12, 'EP295439_K120_BRCD.otu_table.biom')	0.0
844	('EP295439', 14, 'EP295439_K140_BRCD.otu_table.biom')	0.0
845	('EP295439', 4, 'EP295439_K40_MRCD.otu_table.biom')	1.0
846	('EP295439', 7, 'EP295439_K70_MRCD.otu_table.biom')	0.0
847	('EP295439', 9, 'EP295439_K90_MRCD.otu_table.biom')	0.0
848	('EP296970', 1, 'EP296970_K10_MRCD.otu_table.biom')	0.0
849	('EP296970', 2, 'EP296970_K20_MRCD.otu_table.biom')	0.0
850	('EP296970', 3, 'EP296970_K30_MRCD.otu_table.biom')	0.0
851	('EP296970', 4, 'EP296970_K40_MRCD.otu_table.biom')	0.0
852	('EP296970', 5, 'EP296970_K50_BRCD.otu_table.biom')	0.0
853	('EP296970', 9, 'EP296970_K90_BRCD.otu_table.biom')	0.3
854	('EP300768', 1, 'EP300768_K10_MRCD.otu_table.biom')	1.0
855	('EP300768', 11, 'EP300768_K110_MRCD.otu_table.biom')	0.0
856	('EP300768', 13, 'EP300768_K130_BRCD.otu_table.biom')	0.0
857	('EP300768', 17, 'EP300768_K170_BRCD.otu_table.biom')	0.0
858	('EP300768', 2, 'EP300768_K20_MRCD.otu_table.biom')	0.11
859	('EP300768', 3, 'EP300768_K30_MRCD.otu_table.biom')	0.0
860	('EP300768', 5, 'EP300768_K50_MRCD.otu_table.biom')	0.0
861	('EP300768', 8, 'EP300768_K80_MRCD.otu_table.biom')	1.0
862	('EP300768', 9, 'EP300768_K90_MRCD.otu_table.biom')	0.0
863	('EP304007', 2, 'EP304007_K20_MRCD.otu_table.biom')	0.0
864	('EP304007', 3, 'EP304007_K30_MRCD.otu_table.biom')	0.0
865	('EP304007', 4, 'EP304007_K40_MRCD.otu_table.biom')	0.0
866	('EP304007', 5, 'EP304007_K50_MRCD.otu_table.biom')	0.0
867	('EP304007', 7, 'EP304007_K70_BRCD.otu_table.biom')	0.0
868	('EP304007', 8, 'EP304007_K80_BRCD.otu_table.biom')	0.0
869	('EP307640', 1, 'EP307640_K10_MRCD.otu_table.biom')	0.0
870	('EP307640', 2, 'EP307640_K20_MRCD.otu_table.biom')	1.0
871	('EP307640', 3, 'EP307640_K30_MRCD.otu_table.biom')	0.0
872	('EP307640', 4, 'EP307640_K40_MRCD.otu_table.biom')	0.0
873	('EP307640', 7, 'EP307640_K70_BRCD.otu_table.biom')	0.0
874	('EP307640', 8, 'EP307640_K80_BRCD.otu_table.biom')	0.0
875	('EP310863', 1, 'EP310863_K10_MRCD.otu_table.biom')	0.0
876	('EP310863', 2, 'EP310863_K20_MRCD.otu_table.biom')	0.0
877	('EP310863', 3, 'EP310863_K30_MRCD.otu_table.biom')	0.0
878	('EP310863', 4, 'EP310863_K40_BRCD.otu_table.biom')	0.0
879	('EP310863', 6, 'EP310863_K60_BRCD.otu_table.biom')	0.0
880	('EP311478', 1, 'EP311478_K10_MRCD.otu_table.biom')	0.0
881	('EP311478', 11, 'EP311478_K110_BRCD.otu_table.biom')	0.0
882	('EP311478', 2, 'EP311478_K20_MRCD.otu_table.biom')	0.0
883	('EP311478', 3, 'EP311478_K30_MRCD.otu_table.biom')	0.0
884	('EP311478', 4, 'EP311478_K40_MRCD.otu_table.biom')	0.31
885	('EP311478', 5, 'EP311478_K50_MRCD.otu_table.biom')	0.0
886	('EP311478', 6, 'EP311478_K60_MRCD.otu_table.biom')	0.0
887	('EP311478', 7, 'EP311478_K70_BRCD.otu_table.biom')	0.0
888	('EP311701', 1, 'EP311701_K10_MRCD.otu_table.biom')	0.0
889	('EP311701', 2, 'EP311701_K20_MRCD.otu_table.biom')	1.0
890	('EP311701', 3, 'EP311701_K30_MRCD.otu_table.biom')	0.0
891	('EP311701', 4, 'EP311701_K40_MRCD.otu_table.biom')	0.0
892	('EP311701', 6, 'EP311701_K60_BRCD.otu_table.biom')	1.0
893	('EP312022', 10, 'EP312022_K100_BRCD.otu_table.biom')	0.0
894	('EP312022', 1, 'EP312022_K10_MRCD.otu_table.biom')	0.0
895	('EP312022', 12, 'EP312022_K120_BRCD.otu_table.biom')	0.0
896	('EP312022', 2, 'EP312022_K20_MRCD.otu_table.biom')	0.0
897	('EP312022', 3, 'EP312022_K30_MRCD.otu_table.biom')	0.0
898	('EP312022', 6, 'EP312022_K60_MRCD.otu_table.biom')	0.0
899	('EP312275', 1, 'EP312275_K10_MRCD.otu_table.biom')	0.0
900	('EP312275', 12, 'EP312275_K120_BRCD.otu_table.biom')	0.0
901	('EP312275', 4, 'EP312275_K40_MRCD.otu_table.biom')	0.0
902	('EP312275', 5, 'EP312275_K50_MRCD.otu_table.biom')	0.0
903	('EP312275', 6, 'EP312275_K60_MRCD.otu_table.biom')	1.0
904	('EP312275', 8, 'EP312275_K80_BRCD.otu_table.biom')	0.0
905	('EP314756', 1, 'EP314756_K10_MRCD.otu_table.biom')	1.0
906	('EP314756', 12, 'EP314756_K120_MRCD.otu_table.biom')	0.0
907	('EP314756', 2, 'EP314756_K20_MRCD.otu_table.biom')	1.0
908	('EP314756', 3, 'EP314756_K30_MRCD.otu_table.biom')	0.0
909	('EP314756', 4, 'EP314756_K40_MRCD.otu_table.biom')	1.0
910	('EP314756', 5, 'EP314756_K50_MRCD.otu_table.biom')	0.0
911	('EP314756', 7, 'EP314756_K70_BRCD.otu_table.biom')	0.0
912	('EP314756', 8, 'EP314756_K80_BRCD.otu_table.biom')	0.0
913	('EP316551', 10, 'EP316551_K100_MRCD.otu_table.biom')	0.0
914	('EP316551', 1, 'EP316551_K10_MRCD.otu_table.biom')	0.0
915	('EP316551', 2, 'EP316551_K20_MRCD.otu_table.biom')	0.07
916	('EP316551', 3, 'EP316551_K30_MRCD.otu_table.biom')	0.0
917	('EP316551', 5, 'EP316551_K50_BRCD.otu_table.biom')	0.0
918	('EP316551', 8, 'EP316551_K80_BRCD.otu_table.biom')	0.0
919	('EP318569', 2, 'EP318569_K20_MRCD.otu_table.biom')	0.0
920	('EP318569', 3, 'EP318569_K30_MRCD.otu_table.biom')	0.0
921	('EP318569', 4, 'EP318569_K40_MRCD.otu_table.biom')	0.79
922	('EP318569', 6, 'EP318569_K60_MRCD.otu_table.biom')	0.0
923	('EP319072', 1, 'EP319072_K10_MRCD.otu_table.biom')	1.0
924	('EP319072', 2, 'EP319072_K20_BRCD.otu_table.biom')	0.0
925	('EP319072', 3, 'EP319072_K30_BRCD.otu_table.biom')	0.0
926	('EP319164', 10, 'EP319164_K100_BRCD.otu_table.biom')	1.0
927	('EP319164', 11, 'EP319164_K110_BRCD.otu_table.biom')	0.0
928	('EP319164', 6, 'EP319164_K60_BRCD.otu_table.biom')	0.0
929	('EP323428', 1, 'EP323428_K10_MRCD.otu_table.biom')	0.0
930	('EP323428', 2, 'EP323428_K20_MRCD.otu_table.biom')	0.0
931	('EP323428', 3, 'EP323428_K30_MRCD.otu_table.biom')	0.0
932	('EP323428', 4, 'EP323428_K40_MRCD.otu_table.biom')	0.0
933	('EP323428', 5, 'EP323428_K50_BRCD.otu_table.biom')	0.0
934	('EP323428', 8, 'EP323428_K80_BRCD.otu_table.biom')	0.0
935	('EP325547', 1, 'EP325547_K10_MRCD.otu_table.biom')	0.0
936	('EP325547', 2, 'EP325547_K20_MRCD.otu_table.biom')	0.0
937	('EP325547', 3, 'EP325547_K30_MRCD.otu_table.biom')	0.0
938	('EP325547', 4, 'EP325547_K40_BRCD.otu_table.biom')	0.0
939	('EP325547', 7, 'EP325547_K70_BRCD.otu_table.biom')	0.0
940	('EP325577', 3, 'EP325577_K30_BRCD.otu_table.biom')	0.0
941	('EP327746', 1, 'EP327746_K10_MRCD.otu_table.biom')	0.0
942	('EP327746', 2, 'EP327746_K20_MRCD.otu_table.biom')	0.0
943	('EP327746', 3, 'EP327746_K30_MRCD.otu_table.biom')	0.0
944	('EP327746', 4, 'EP327746_K40_BRCD.otu_table.biom')	0.0
945	('EP327746', 8, 'EP327746_K80_BRCD.otu_table.biom')	0.0
946	('EP327746', 9, 'EP327746_K90_MRCD.otu_table.biom')	0.0
947	('EP328824', 1, 'EP328824_K10_MRCD.otu_table.biom')	1.0
948	('EP328824', 11, 'EP328824_K110_BRCD.otu_table.biom')	0.0
949	('EP328824', 2, 'EP328824_K20_MRCD.otu_table.biom')	0.0
950	('EP328824', 3, 'EP328824_K30_MRCD.otu_table.biom')	0.0
951	('EP328824', 4, 'EP328824_K40_MRCD.otu_table.biom')	0.0
952	('EP328824', 5, 'EP328824_K50_MRCD.otu_table.biom')	0.0
953	('EP328824', 6, 'EP328824_K60_BRCD.otu_table.biom')	0.0
954	('EP331612', 1, 'EP331612_K10_MRCD.otu_table.biom')	1.0
955	('EP331612', 2, 'EP331612_K20_MRCD.otu_table.biom')	0.0
956	('EP331612', 3, 'EP331612_K30_MRCD.otu_table.biom')	0.51
957	('EP331612', 4, 'EP331612_K40_MRCD.otu_table.biom')	1.0
958	('EP331612', 7, 'EP331612_K70_BRCD.otu_table.biom')	0.0
959	('EP331612', 9, 'EP331612_K90_BRCD.otu_table.biom')	0.0
960	('EP333268', 12, 'EP333268_K120_BRCD.otu_table.biom')	0.0
961	('EP333268', 16, 'EP333268_K160_BRCD.otu_table.biom')	0.0
962	('EP333268', 2, 'EP333268_K20_MRCD.otu_table.biom')	0.5
963	('EP333268', 7, 'EP333268_K70_MRCD.otu_table.biom')	0.0
964	('EP333268', 9, 'EP333268_K90_MRCD.otu_table.biom')	0.0
965	('EP333479', 1, 'EP333479_K10_MRCD.otu_table.biom')	1.0
966	('EP333479', 2, 'EP333479_K20_MRCD.otu_table.biom')	0.0
967	('EP333479', 3, 'EP333479_K30_MRCD.otu_table.biom')	0.0
968	('EP333479', 5, 'EP333479_K50_BRCD.otu_table.biom')	0.0
969	('EP333479', 7, 'EP333479_K70_BRCD.otu_table.biom')	0.79
970	('EP336335', 1, 'EP336335_K10_MRCD.otu_table.biom')	0.31
971	('EP336335', 2, 'EP336335_K20_MRCD.otu_table.biom')	0.0
972	('EP336335', 3, 'EP336335_K30_MRCD.otu_table.biom')	0.0
973	('EP336335', 4, 'EP336335_K40_MRCD.otu_table.biom')	0.0
974	('EP336335', 6, 'EP336335_K60_BRCD.otu_table.biom')	0.0
975	('EP336335', 8, 'EP336335_K80_BRCD.otu_table.biom')	0.0
976	('EP337075', 1, 'EP337075_K10_MRCD.otu_table.biom')	0.0
977	('EP337075', 2, 'EP337075_K20_MRCD.otu_table.biom')	0.0
978	('EP337075', 3, 'EP337075_K30_MRCD.otu_table.biom')	0.0
979	('EP337075', 5, 'EP337075_K50_BRCD.otu_table.biom')	1.0
980	('EP337075', 6, 'EP337075_K60_BRCD.otu_table.biom')	0.0
981	('EP337457', 10, 'EP337457_K100_BRCD.otu_table.biom')	0.0
982	('EP337457', 1, 'EP337457_K10_MRCD.otu_table.biom')	0.0
983	('EP337457', 2, 'EP337457_K20_MRCD.otu_table.biom')	1.0
984	('EP337457', 3, 'EP337457_K30_MRCD.otu_table.biom')	0.5
985	('EP337457', 4, 'EP337457_K40_MRCD.otu_table.biom')	0.0
986	('EP337457', 5, 'EP337457_K50_MRCD.otu_table.biom')	0.0
987	('EP337457', 9, 'EP337457_K90_BRCD.otu_table.biom')	0.0
988	('EP338059', 1, 'EP338059_K10_MRCD.otu_table.biom')	0.0
989	('EP338059', 2, 'EP338059_K20_MRCD.otu_table.biom')	0.0
990	('EP338059', 3, 'EP338059_K30_MRCD.otu_table.biom')	0.0
991	('EP338059', 4, 'EP338059_K40_MRCD.otu_table.biom')	0.0
992	('EP338059', 5, 'EP338059_K50_MRCD.otu_table.biom')	0.0
993	('EP338059', 7, 'EP338059_K70_BRCD.otu_table.biom')	0.0
994	('EP338059', 9, 'EP338059_K90_BRCD.otu_table.biom')	0.0
995	('EP342029', 1, 'EP342029_K10_MRCD.otu_table.biom')	0.51
996	('EP342029', 4, 'EP342029_K40_BRCD.otu_table.biom')	0.5
997	('EP342029', 5, 'EP342029_K50_BRCD.otu_table.biom')	0.0
998	('EP346384', 1, 'EP346384_K10_MRCD.otu_table.biom')	0.0
999	('EP346384', 12, 'EP346384_K120_BRCD.otu_table.biom')	0.0
1000	('EP346384', 2, 'EP346384_K20_MRCD.otu_table.biom')	0.0
1001	('EP346384', 3, 'EP346384_K30_MRCD.otu_table.biom')	0.0
1002	('EP346384', 4, 'EP346384_K40_MRCD.otu_table.biom')	1.0
1003	('EP346384', 5, 'EP346384_K50_MRCD.otu_table.biom')	0.0
1004	('EP346384', 6, 'EP346384_K60_MRCD.otu_table.biom')	0.37
1005	('EP346384', 8, 'EP346384_K80_BRCD.otu_table.biom')	0.0
1006	('EP346571', 1, 'EP346571_K10_MRCD.otu_table.biom')	0.0
1007	('EP346571', 2, 'EP346571_K20_MRCD.otu_table.biom')	0.0
1008	('EP346571', 3, 'EP346571_K30_MRCD.otu_table.biom')	0.0
1009	('EP346571', 4, 'EP346571_K40_MRCD.otu_table.biom')	0.0
1010	('EP346571', 5, 'EP346571_K50_MRCD.otu_table.biom')	0.0
1011	('EP346571', 6, 'EP346571_K60_MRCD.otu_table.biom')	0.0
1012	('EP346571', 7, 'EP346571_K70_BRCD.otu_table.biom')	0.0
1013	('EP346571', 9, 'EP346571_K90_BRCD.otu_table.biom')	0.0
1014	('EP351505', 1, 'EP351505_K10_MRCD.otu_table.biom')	0.0
1015	('EP351505', 2, 'EP351505_K20_MRCD.otu_table.biom')	0.0
1016	('EP353148', 10, 'EP353148_K100_MRCD.otu_table.biom')	0.0
1017	('EP353148', 1, 'EP353148_K10_MRCD.otu_table.biom')	0.0
1018	('EP353148', 14, 'EP353148_K140_BRCD.otu_table.biom')	0.0
1019	('EP353148', 2, 'EP353148_K20_MRCD.otu_table.biom')	0.0
1020	('EP353148', 7, 'EP353148_K70_MRCD.otu_table.biom')	0.0
1021	('EP353148', 9, 'EP353148_K90_MRCD.otu_table.biom')	0.0
1022	('EP354309', 1, 'EP354309_K10_MRCD.otu_table.biom')	0.0
1023	('EP356729', 1, 'EP356729_K10_MRCD.otu_table.biom')	0.0
1024	('EP356729', 2, 'EP356729_K20_MRCD.otu_table.biom')	0.31
1025	('EP356792', 1, 'EP356792_K10_MRCD.otu_table.biom')	0.0
1026	('EP361548', 10, 'EP361548_K100_BRCD.otu_table.biom')	0.0
1027	('EP361548', 1, 'EP361548_K10_MRCD.otu_table.biom')	0.0
1028	('EP361548', 2, 'EP361548_K20_MRCD.otu_table.biom')	0.0
1029	('EP361548', 3, 'EP361548_K30_MRCD.otu_table.biom')	0.0
1030	('EP361548', 4, 'EP361548_K40_BRCD.otu_table.biom')	0.0
1031	('EP361548', 9, 'EP361548_K90_BRCD.otu_table.biom')	0.0
1032	('EP362253', 1, 'EP362253_K10_MRCD.otu_table.biom')	0.0
1033	('EP362721', 10, 'EP362721_K100_MRCD.otu_table.biom')	0.0
1034	('EP362721', 2, 'EP362721_K20_MRCD.otu_table.biom')	1.0
1035	('EP362721', 3, 'EP362721_K30_BRCD.otu_table.biom')	0.0
1036	('EP362721', 6, 'EP362721_K60_BRCD.otu_table.biom')	0.0
1037	('EP362721', 8, 'EP362721_K80_MRCD.otu_table.biom')	0.0
1038	('EP364626', 10, 'EP364626_K100_MRCD.otu_table.biom')	0.0
1039	('EP364626', 1, 'EP364626_K10_MRCD.otu_table.biom')	0.0
1040	('EP364626', 2, 'EP364626_K20_MRCD.otu_table.biom')	0.0
1041	('EP364626', 3, 'EP364626_K30_MRCD.otu_table.biom')	0.0
1042	('EP364626', 4, 'EP364626_K40_MRCD.otu_table.biom')	0.0
1043	('EP364626', 5, 'EP364626_K50_BRCD.otu_table.biom')	0.0
1044	('EP364626', 7, 'EP364626_K70_BRCD.otu_table.biom')	0.0
1045	('EP367695', 1, 'EP367695_K10_MRCD.otu_table.biom')	0.42
1046	('EP368327', 1, 'EP368327_K10_MRCD.otu_table.biom')	0.45
1047	('EP368327', 2, 'EP368327_K20_MRCD.otu_table.biom')	1.0
1048	('EP368327', 3, 'EP368327_K30_MRCD.otu_table.biom')	0.0
1049	('EP368327', 4, 'EP368327_K40_MRCD.otu_table.biom')	0.0
1050	('EP368327', 9, 'EP368327_K90_BRCD.otu_table.biom')	0.0
1051	('EP368562', 1, 'EP368562_K10_MRCD.otu_table.biom')	1.0
1052	('EP368562', 3, 'EP368562_K30_MRCD.otu_table.biom')	1.0
1053	('EP368562', 4, 'EP368562_K40_MRCD.otu_table.biom')	0.0
1054	('EP368562', 6, 'EP368562_K60_BRCD.otu_table.biom')	0.8
1055	('EP368562', 7, 'EP368562_K70_BRCD.otu_table.biom')	0.0
1056	('EP370370', 1, 'EP370370_K10_MRCD.otu_table.biom')	1.0
1057	('EP370370', 2, 'EP370370_K20_MRCD.otu_table.biom')	0.0
1058	('EP370370', 3, 'EP370370_K30_MRCD.otu_table.biom')	0.0
1059	('EP370370', 5, 'EP370370_K50_BRCD.otu_table.biom')	0.0
1060	('EP370370', 8, 'EP370370_K80_BRCD.otu_table.biom')	0.0
1061	('EP371302', 1, 'EP371302_K10_MRCD.otu_table.biom')	0.0
1062	('EP371302', 2, 'EP371302_K20_MRCD.otu_table.biom')	0.0
1063	('EP371302', 3, 'EP371302_K30_MRCD.otu_table.biom')	0.0
1064	('EP371302', 4, 'EP371302_K40_MRCD.otu_table.biom')	0.0
1065	('EP371302', 6, 'EP371302_K60_BRCD.otu_table.biom')	0.0
1066	('EP371302', 7, 'EP371302_K70_BRCD.otu_table.biom')	0.0
1067	('EP373403', 1, 'EP373403_K10_MRCD.otu_table.biom')	0.0
1068	('EP373403', 2, 'EP373403_K20_MRCD.otu_table.biom')	0.0
1069	('EP373403', 5, 'EP373403_K50_BRCD.otu_table.biom')	0.0
1070	('EP373403', 6, 'EP373403_K60_BRCD.otu_table.biom')	0.0
1071	('EP373403', 8, 'EP373403_K80_MRCD.otu_table.biom')	0.0
